integer-1,integer-1,integer-1,integer-1,decimal-1,decimal-1,decimal-1,decimal-1,varchar-4,varchar-4,date-1,date-1,date-1,varchar-28,varchar-12,varchar-48
42531,1475,93,7,8,11011.76,0.08,0.05,N,O,1996-08-31,1996-07-05,1996-09-17,DELIVER IN PERSON        ,AIR       ,usily even 
42535,898,65,1,21,37776.69,0.07,0.08,N,O,1996-02-27,1996-02-02,1996-03-12,DELIVER IN PERSON        ,AIR       ,ost. unusual theodolites sleep. blithely
42598,1054,55,6,17,16235.85,0.07,0.06,N,O,1996-07-29,1996-07-12,1996-08-27,DELIVER IN PERSON        ,AIR       ,slyly regular pains haggle abo
42631,1600,21,3,11,16517.60,0.10,0.04,A,F,1994-08-28,1994-06-16,1994-09-22,DELIVER IN PERSON        ,AIR       ,ites about the slyly regular requests boos
42660,875,76,4,10,17758.70,0.05,0.04,N,O,1997-04-17,1997-03-26,1997-04-18,DELIVER IN PERSON        ,AIR       ,heodolites integrat
42822,473,32,2,30,41204.10,0.08,0.02,N,O,1998-06-01,1998-06-13,1998-06-18,DELIVER IN PERSON        ,AIR       ,"ackages after the regular, ironic ideas bo"
42880,1279,17,2,21,24785.67,0.08,0.03,N,O,1997-07-13,1997-05-14,1997-07-21,DELIVER IN PERSON        ,AIR       , play fluffily across the quickly u
42882,1245,57,1,9,10316.16,0.03,0.04,A,F,1993-11-22,1994-01-11,1993-12-16,DELIVER IN PERSON        ,AIR       ,eep quickly fluffily b
42882,993,62,2,22,41667.78,0.05,0.06,A,F,1993-12-30,1994-01-22,1994-01-26,DELIVER IN PERSON        ,AIR       ,"s, special instructions. requests cajol"
43234,127,54,1,2,2054.24,0.02,0.05,N,O,1998-01-06,1997-12-21,1998-01-31,DELIVER IN PERSON        ,AIR       ,round the furiously regular instructions
43296,1763,48,1,22,36624.72,0.04,0.01,A,F,1992-04-02,1992-04-21,1992-04-11,DELIVER IN PERSON        ,AIR       ,sts use slyly carefu
43298,22,98,5,12,11064.24,0.09,0.04,N,O,1995-07-18,1995-08-26,1995-08-13,DELIVER IN PERSON        ,AIR       , sleep blithely ironic requests. blithely e
43362,589,50,2,21,31281.18,0.00,0.02,R,F,1994-05-05,1994-03-04,1994-05-17,DELIVER IN PERSON        ,AIR       ,posits are blithely quickly 
43367,1527,48,3,14,19999.28,0.05,0.08,A,F,1993-07-04,1993-04-11,1993-07-23,DELIVER IN PERSON        ,AIR       ,"lyly furious requests. pending, regula"
43395,132,85,1,4,4128.52,0.07,0.07,N,O,1996-03-20,1996-02-16,1996-04-12,DELIVER IN PERSON        ,AIR       ,aggle. carefully brave accounts print car
43424,991,60,1,18,34055.82,0.07,0.05,N,O,1995-11-29,1995-10-26,1995-11-30,DELIVER IN PERSON        ,AIR       ,p fluffily accord
43713,383,12,3,7,8983.66,0.01,0.00,A,F,1993-01-04,1992-10-18,1993-01-31,DELIVER IN PERSON        ,AIR       ,ar courts boost blithely. ca
43783,1866,10,5,22,38892.92,0.00,0.00,N,O,1997-04-21,1997-03-07,1997-04-22,DELIVER IN PERSON        ,AIR       ,ronic packages a
43842,399,56,5,8,10395.12,0.01,0.06,R,F,1994-05-12,1994-03-26,1994-06-10,DELIVER IN PERSON        ,AIR       ,uffily express ideas. final deposits so
43875,1503,44,3,27,37921.50,0.05,0.04,N,O,1996-03-05,1996-03-03,1996-04-01,DELIVER IN PERSON        ,AIR       ,manent deposits. 
44096,278,79,7,17,20030.59,0.03,0.00,N,O,1997-04-22,1997-04-13,1997-05-11,DELIVER IN PERSON        ,AIR       ,ly express asym
44101,1005,6,1,12,10872.00,0.02,0.05,N,O,1996-04-17,1996-04-12,1996-05-15,DELIVER IN PERSON        ,AIR       , final theodo
44162,1380,95,1,20,25627.60,0.03,0.06,R,F,1993-06-18,1993-05-01,1993-06-20,DELIVER IN PERSON        ,AIR       ,ters haggle quickly across
44289,1549,50,1,19,27560.26,0.06,0.05,N,O,1996-08-27,1996-10-23,1996-09-04,DELIVER IN PERSON        ,AIR       ,cial packages haggle furiously
44322,369,54,4,3,3808.08,0.00,0.07,N,O,1996-02-06,1995-12-10,1996-02-28,DELIVER IN PERSON        ,AIR       ,oxes wake fl
44416,234,89,2,14,15879.22,0.08,0.05,N,O,1996-07-16,1996-09-03,1996-07-27,DELIVER IN PERSON        ,AIR       ,to beans. furiously silent
44576,1536,37,5,19,27313.07,0.08,0.01,R,F,1995-04-19,1995-03-21,1995-05-13,DELIVER IN PERSON        ,AIR       ,c accounts. enticingly final a
44615,441,100,5,24,32194.56,0.05,0.01,A,F,1993-06-11,1993-07-19,1993-07-11,DELIVER IN PERSON        ,AIR       ," sleep blithely. regular, regu"
44743,33,34,1,30,27990.90,0.06,0.05,N,O,1996-05-02,1996-02-04,1996-05-23,DELIVER IN PERSON        ,AIR       ,ogs sleep carefull
44901,504,5,2,6,8427.00,0.07,0.07,N,O,1997-04-23,1997-03-17,1997-05-16,DELIVER IN PERSON        ,AIR       ," unusual ideas cajole ironic, unusual pin"
44929,273,28,2,10,11732.70,0.00,0.07,A,F,1993-09-20,1993-09-15,1993-10-18,DELIVER IN PERSON        ,AIR       ,"se quickly regular, express instruct"
44992,271,53,4,29,33966.83,0.01,0.02,A,F,1993-03-27,1993-03-04,1993-04-07,DELIVER IN PERSON        ,AIR       ,quickly ironic requests. regular theodolite
44995,612,75,2,7,10588.27,0.02,0.08,R,F,1994-11-17,1994-10-03,1994-11-25,DELIVER IN PERSON        ,AIR       ,l requests cajole blithely package
44996,1750,93,4,30,49552.50,0.05,0.04,N,O,1997-01-13,1996-11-23,1997-02-02,DELIVER IN PERSON        ,AIR       ,regular foxes. accounts through 
45088,1273,11,2,26,30531.02,0.08,0.00,R,F,1994-01-31,1993-12-26,1994-03-01,DELIVER IN PERSON        ,AIR       ,the slyly thin dolph
45120,360,61,5,1,1260.36,0.07,0.05,A,F,1994-07-10,1994-07-02,1994-07-15,DELIVER IN PERSON        ,AIR       , above the slyly pending ideas boost furio
45187,1344,45,4,7,8717.38,0.08,0.05,R,F,1994-01-09,1993-12-27,1994-01-14,DELIVER IN PERSON        ,AIR       , the slyly un
45220,1324,25,1,25,30633.00,0.04,0.07,N,O,1997-05-25,1997-07-17,1997-06-21,DELIVER IN PERSON        ,AIR       ,"lly final packages. even, regular idea"
45223,1399,76,1,1,1300.39,0.09,0.04,N,O,1996-12-27,1996-12-02,1997-01-08,DELIVER IN PERSON        ,AIR       ,courts wake slyly. even accounts 
45345,1027,28,1,4,3712.08,0.05,0.04,A,F,1993-10-26,1993-09-18,1993-11-04,DELIVER IN PERSON        ,AIR       ,efully across the carefully pendi
45380,1475,93,4,14,19270.58,0.05,0.08,A,F,1994-05-28,1994-07-09,1994-06-21,DELIVER IN PERSON        ,AIR       ,ully ironic theodolite
45441,1760,45,1,17,28249.92,0.01,0.06,N,O,1998-01-07,1997-11-21,1998-01-12,DELIVER IN PERSON        ,AIR       , foxes. quickly pending acc
45447,1585,66,4,19,28245.02,0.07,0.06,A,F,1992-03-15,1992-03-11,1992-04-11,DELIVER IN PERSON        ,AIR       ,the quickly regular requests sle
45504,1966,55,1,7,13075.72,0.07,0.01,R,F,1992-12-08,1992-10-12,1993-01-02,DELIVER IN PERSON        ,AIR       , the theodolites. even accounts hag
45504,1403,43,4,14,18261.60,0.05,0.00,R,F,1993-01-05,1992-11-19,1993-01-24,DELIVER IN PERSON        ,AIR       ,ggle furious
45538,1028,34,6,3,2787.06,0.07,0.08,N,O,1997-10-25,1997-10-21,1997-11-13,DELIVER IN PERSON        ,AIR       ,quickly ironic fox
45602,460,90,3,14,19046.44,0.01,0.01,N,O,1997-02-20,1996-12-29,1997-02-21,DELIVER IN PERSON        ,AIR       ,fter the quickly regular acc
45604,448,7,1,29,39104.76,0.01,0.07,A,F,1993-06-13,1993-04-28,1993-07-04,DELIVER IN PERSON        ,AIR       ,ons haggle slyly about the regula
45607,495,83,1,5,6977.45,0.03,0.00,N,O,1998-02-10,1998-02-02,1998-03-02,DELIVER IN PERSON        ,AIR       ," the final requests. pending, iron"
45701,961,96,1,21,39101.16,0.02,0.02,N,O,1997-07-04,1997-06-15,1997-07-16,DELIVER IN PERSON        ,AIR       , poach slyly. fu
45794,1139,12,6,10,10401.30,0.07,0.03,N,O,1995-09-27,1995-10-28,1995-09-29,DELIVER IN PERSON        ,AIR       ,heodolites use special instructions: furiou
45831,1189,62,4,24,26164.32,0.08,0.01,N,O,1997-04-19,1997-06-01,1997-05-02,DELIVER IN PERSON        ,AIR       ,y bold reques
45920,500,59,2,27,37813.50,0.09,0.04,N,O,1996-08-21,1996-09-02,1996-09-03,DELIVER IN PERSON        ,AIR       , regular pinto beans was slyly abou
45922,707,72,3,11,17684.70,0.02,0.05,A,F,1993-11-21,1994-01-14,1993-12-06,DELIVER IN PERSON        ,AIR       ,"en, ironic dolphins. slowly ironic"
45955,917,52,1,9,16361.19,0.06,0.04,N,O,1998-10-12,1998-10-03,1998-10-15,DELIVER IN PERSON        ,AIR       ,ronic packages. blithely final in
45990,1357,34,3,22,27683.70,0.01,0.01,R,F,1994-09-23,1994-11-19,1994-10-05,DELIVER IN PERSON        ,AIR       , bold asymptotes cajole dogg
46020,654,48,1,23,35756.95,0.07,0.06,N,O,1997-05-08,1997-05-10,1997-05-27,DELIVER IN PERSON        ,AIR       ,lar asymptotes. ironic packages
46244,563,64,4,1,1463.56,0.01,0.02,R,F,1994-08-08,1994-08-15,1994-08-21,DELIVER IN PERSON        ,AIR       ,ffily ironic requests hag
46273,413,14,2,8,10507.28,0.01,0.06,N,O,1997-10-05,1997-10-03,1997-10-16,DELIVER IN PERSON        ,AIR       ,riously furiously final request
46432,1791,34,2,19,32163.01,0.04,0.06,R,F,1994-08-03,1994-06-23,1994-08-22,DELIVER IN PERSON        ,AIR       ,uests use carefully sly
46433,926,95,4,28,51153.76,0.06,0.07,N,O,1996-01-08,1996-03-29,1996-02-07,DELIVER IN PERSON        ,AIR       ,nstructions are carefully
46434,739,72,1,3,4919.19,0.03,0.06,A,F,1993-05-05,1993-06-24,1993-05-14,DELIVER IN PERSON        ,AIR       ,gular request
46468,1329,68,5,18,22145.76,0.09,0.00,R,F,1995-05-05,1995-02-27,1995-05-21,DELIVER IN PERSON        ,AIR       ,haggle slyly even 
46530,311,68,5,26,31494.06,0.09,0.08,N,F,1995-06-07,1995-05-25,1995-06-30,DELIVER IN PERSON        ,AIR       ,ld theodolites wake alongsi
46725,1581,62,2,21,31134.18,0.06,0.07,A,F,1993-11-04,1993-12-14,1993-11-07,DELIVER IN PERSON        ,AIR       ,ajole furiously among the quickly expr
46816,234,89,3,19,21550.37,0.01,0.01,N,O,1996-04-11,1996-03-08,1996-04-16,DELIVER IN PERSON        ,AIR       ,gle. slyly bold acc
46852,601,64,3,6,9009.60,0.09,0.02,A,F,1992-02-24,1992-04-23,1992-03-19,DELIVER IN PERSON        ,AIR       ,ourts wake slyly along the qu
46854,1212,24,3,26,28943.46,0.03,0.00,N,O,1996-09-22,1996-11-21,1996-09-25,DELIVER IN PERSON        ,AIR       ,leep fluffily finally ironic accou
46883,1348,25,1,7,8745.38,0.10,0.04,N,O,1997-06-14,1997-07-14,1997-07-07,DELIVER IN PERSON        ,AIR       ,lly even foxes according
46887,1242,17,1,11,12575.64,0.04,0.06,N,O,1997-09-03,1997-11-24,1997-09-18,DELIVER IN PERSON        ,AIR       ,eodolites boost carefully quickly b
46913,1501,22,1,18,25245.00,0.03,0.08,N,O,1998-05-01,1998-04-09,1998-05-28,DELIVER IN PERSON        ,AIR       ,osits wake slyly. furiously pending
46914,101,54,2,13,13014.30,0.07,0.08,N,O,1996-08-16,1996-10-31,1996-09-09,DELIVER IN PERSON        ,AIR       ,o are carefully after the slyly final
47041,400,85,2,17,22106.80,0.06,0.07,A,F,1992-04-20,1992-06-14,1992-05-18,DELIVER IN PERSON        ,AIR       ,its haggle quickly. idly final courts aga
47042,1091,97,5,17,16865.53,0.04,0.08,R,F,1992-04-04,1992-04-24,1992-04-21,DELIVER IN PERSON        ,AIR       ,ular accounts nag
47046,807,7,2,24,40987.20,0.03,0.03,A,F,1994-04-26,1994-04-22,1994-05-04,DELIVER IN PERSON        ,AIR       ,ly regular ide
47168,863,63,5,27,47624.22,0.03,0.04,R,F,1994-08-05,1994-08-16,1994-08-12,DELIVER IN PERSON        ,AIR       , carefully
47170,1135,36,5,28,29011.64,0.07,0.01,N,O,1996-11-23,1996-12-23,1996-11-27,DELIVER IN PERSON        ,AIR       ,g instructions across the even d
47206,316,73,1,30,36489.30,0.02,0.05,N,O,1996-04-07,1996-03-17,1996-04-12,DELIVER IN PERSON        ,AIR       ,cial packages about the accounts 
47207,637,31,5,1,1537.63,0.10,0.00,A,F,1995-01-28,1995-03-09,1995-02-15,DELIVER IN PERSON        ,AIR       ,s eat blithely. accounts nag car
47267,1960,61,1,10,18619.60,0.03,0.05,R,F,1994-04-26,1994-02-17,1994-05-13,DELIVER IN PERSON        ,AIR       ,"he ironic, bold dependencies. b"
47270,262,63,3,18,20920.68,0.09,0.00,A,F,1993-11-02,1993-09-07,1993-11-17,DELIVER IN PERSON        ,AIR       ,ct carefully. slyly express
47270,977,12,6,1,1877.97,0.00,0.05,A,F,1993-10-22,1993-10-21,1993-11-11,DELIVER IN PERSON        ,AIR       ,"es nag. bold, exp"
47366,1444,84,1,20,26908.80,0.03,0.01,A,F,1993-05-18,1993-04-16,1993-06-09,DELIVER IN PERSON        ,AIR       ,tructions mold slyly along the slyly even
47463,1778,5,4,29,48713.33,0.06,0.08,N,O,1998-05-10,1998-03-23,1998-05-25,DELIVER IN PERSON        ,AIR       ,silently ir
47494,629,30,4,25,38240.50,0.03,0.01,R,F,1994-07-24,1994-09-16,1994-08-02,DELIVER IN PERSON        ,AIR       ,ss packages sleep blithely regular r
47495,1236,37,4,5,5686.15,0.08,0.02,N,O,1995-11-02,1995-10-01,1995-11-23,DELIVER IN PERSON        ,AIR       ,after the carefully
47523,712,77,2,19,30641.49,0.05,0.04,R,F,1992-07-12,1992-07-05,1992-08-01,DELIVER IN PERSON        ,AIR       ,ording to the speci
47524,1257,95,1,5,5791.25,0.10,0.06,A,F,1993-06-21,1993-07-14,1993-07-01,DELIVER IN PERSON        ,AIR       ,bold instruct
47618,1730,15,3,27,44056.71,0.06,0.00,N,O,1996-09-28,1996-11-13,1996-10-19,DELIVER IN PERSON        ,AIR       ,he quickly ironic foxes nod after the
47621,1796,81,2,2,3395.58,0.07,0.07,A,F,1994-11-03,1994-08-25,1994-11-04,DELIVER IN PERSON        ,AIR       , final foxes. 
47655,448,7,5,12,16181.28,0.08,0.08,N,O,1997-10-14,1997-10-12,1997-10-28,DELIVER IN PERSON        ,AIR       ,above the quickly p
47718,668,31,4,3,4705.98,0.04,0.08,N,O,1996-04-15,1996-06-16,1996-04-16,DELIVER IN PERSON        ,AIR       ,carefully after the s
47810,456,57,1,11,14920.95,0.10,0.02,N,O,1995-12-05,1995-10-19,1995-12-29,DELIVER IN PERSON        ,AIR       ,e regular asymptot
47844,990,59,1,26,49165.74,0.00,0.01,R,F,1994-01-01,1994-01-15,1994-01-10,DELIVER IN PERSON        ,AIR       ,e quickly s
47872,534,65,4,15,21517.95,0.01,0.05,R,F,1994-07-03,1994-08-11,1994-07-20,DELIVER IN PERSON        ,AIR       ,"pecial, spe"
47874,1795,22,2,25,42419.75,0.00,0.01,N,O,1998-06-15,1998-06-14,1998-07-13,DELIVER IN PERSON        ,AIR       ,ependencies. regular packages 
47878,392,21,3,14,18093.46,0.03,0.01,N,O,1995-08-23,1995-06-15,1995-09-01,DELIVER IN PERSON        ,AIR       ,yly final pinto be
47911,685,17,1,18,28542.24,0.06,0.01,N,O,1996-08-07,1996-10-13,1996-08-16,DELIVER IN PERSON        ,AIR       ,iously special pinto beans hinder acr
47937,1080,81,4,4,3924.32,0.01,0.01,R,F,1993-09-13,1993-11-18,1993-10-03,DELIVER IN PERSON        ,AIR       ,ut the furi
48006,1142,15,1,4,4172.56,0.10,0.07,A,F,1992-10-03,1992-09-14,1992-10-22,DELIVER IN PERSON        ,AIR       ,ual deposits wake along th
48064,1863,64,1,30,52945.80,0.09,0.06,A,F,1993-08-18,1993-08-22,1993-08-29,DELIVER IN PERSON        ,AIR       ,iously carefull
48064,503,4,2,27,37894.50,0.09,0.02,A,F,1993-08-06,1993-08-20,1993-09-01,DELIVER IN PERSON        ,AIR       ,ickly special courts use furiously
48162,1964,53,3,19,35453.24,0.06,0.03,N,O,1996-04-13,1996-04-28,1996-05-04,DELIVER IN PERSON        ,AIR       ,"tect sentiments-- ironic, ironic in"
48194,1244,45,2,23,26340.52,0.06,0.06,N,O,1998-01-01,1997-11-24,1998-01-11,DELIVER IN PERSON        ,AIR       ,. carefully bold ac
48228,884,84,3,29,51761.52,0.07,0.05,N,O,1995-08-23,1995-08-30,1995-09-10,DELIVER IN PERSON        ,AIR       ,thely pending pinto beans nag against t
48230,1225,26,3,24,27029.28,0.04,0.02,A,F,1994-05-16,1994-04-14,1994-05-22,DELIVER IN PERSON        ,AIR       ,n requests cajole fu
48320,1406,24,3,9,11766.60,0.05,0.00,N,O,1996-01-25,1996-01-15,1996-02-11,DELIVER IN PERSON        ,AIR       ,the bold accounts sublate slyly a
48390,1890,77,2,7,12543.23,0.03,0.07,R,F,1993-08-12,1993-09-10,1993-08-31,DELIVER IN PERSON        ,AIR       ,ugouts according to the theodolit
48448,1650,92,5,19,29481.35,0.06,0.02,R,F,1993-01-30,1993-02-12,1993-02-17,DELIVER IN PERSON        ,AIR       ,"nic, regular packages. final requests"
48453,1459,38,1,1,1360.45,0.03,0.00,R,F,1994-11-08,1994-09-04,1994-11-22,DELIVER IN PERSON        ,AIR       ,hin accounts cajole slowly. regularly
48551,1571,92,1,23,33869.11,0.09,0.04,A,F,1993-04-08,1993-05-08,1993-04-15,DELIVER IN PERSON        ,AIR       ,eas. carefully pending theodolites nag flu
48581,1105,14,5,12,12073.20,0.01,0.03,R,F,1993-01-04,1993-01-08,1993-01-30,DELIVER IN PERSON        ,AIR       ,efully regular dep
48611,1299,37,1,30,36008.70,0.00,0.05,R,F,1993-10-01,1993-12-01,1993-10-27,DELIVER IN PERSON        ,AIR       ,xpress foxes could have to
48641,635,98,1,17,26105.71,0.09,0.03,N,O,1996-01-03,1996-01-06,1996-01-30,DELIVER IN PERSON        ,AIR       ,furiously ironic deposits are even excu
48674,1577,78,4,1,1478.57,0.09,0.04,N,O,1996-04-04,1996-03-16,1996-05-04,DELIVER IN PERSON        ,AIR       ,he slyly regular platelets? caref
48711,615,78,2,3,4546.83,0.07,0.05,N,O,1997-08-07,1997-06-30,1997-09-01,DELIVER IN PERSON        ,AIR       ,uickly unusual deposits boost sly
48800,159,60,5,23,24360.45,0.04,0.01,R,F,1994-01-14,1994-01-05,1994-02-11,DELIVER IN PERSON        ,AIR       ,c accounts try to nag along the perman
48806,1906,51,4,26,47005.40,0.09,0.02,N,O,1996-03-16,1996-05-07,1996-04-08,DELIVER IN PERSON        ,AIR       ,platelets. ironic instr
48866,1802,32,1,16,27260.80,0.02,0.04,R,F,1992-10-05,1992-09-14,1992-10-22,DELIVER IN PERSON        ,AIR       ,"s. final, express requests a"
48867,801,1,2,1,1701.80,0.08,0.02,N,O,1998-05-07,1998-04-12,1998-05-14,DELIVER IN PERSON        ,AIR       ,sts. ironic realms 
49031,243,25,4,10,11432.40,0.04,0.08,N,O,1997-09-01,1997-09-10,1997-09-08,DELIVER IN PERSON        ,AIR       ,"g, unusual asymptotes. quickly expr"
49092,1837,81,7,9,15649.47,0.02,0.08,N,O,1998-01-18,1998-01-23,1998-02-16,DELIVER IN PERSON        ,AIR       ,eposits above the regular depend
49216,763,28,3,8,13310.08,0.08,0.04,R,F,1994-04-15,1994-05-01,1994-05-03,DELIVER IN PERSON        ,AIR       ,ter the fluffily pending foxes. carefull
49220,1011,17,6,20,18240.20,0.10,0.02,N,O,1995-08-16,1995-10-23,1995-09-14,DELIVER IN PERSON        ,AIR       ,ts cajole across the requests. furiou
49346,1978,67,3,28,52639.16,0.05,0.07,A,F,1995-05-22,1995-07-29,1995-06-09,DELIVER IN PERSON        ,AIR       ,l deposits haggle. quic
49348,812,12,3,21,35969.01,0.03,0.06,N,O,1997-07-05,1997-05-26,1997-07-25,DELIVER IN PERSON        ,AIR       ,quickly careful foxes be
49381,58,34,1,10,9580.50,0.02,0.08,A,F,1993-02-24,1993-01-13,1993-03-19,DELIVER IN PERSON        ,AIR       ,against the furiously final accounts. b
49413,1904,5,3,24,43341.60,0.03,0.08,N,O,1998-05-14,1998-06-25,1998-05-31,DELIVER IN PERSON        ,AIR       ,would engage furi
49472,173,26,3,9,9658.53,0.04,0.03,A,F,1993-09-25,1993-10-03,1993-09-29,DELIVER IN PERSON        ,AIR       ,es boost furiously according to 
49505,968,69,2,22,41117.12,0.02,0.04,A,F,1994-01-31,1994-03-22,1994-02-28,DELIVER IN PERSON        ,AIR       ,nts. quickly ironic packages alongside 
49575,1230,42,6,18,20362.14,0.10,0.07,R,F,1994-03-17,1994-03-13,1994-04-07,DELIVER IN PERSON        ,AIR       ,ously pending mult
49696,1564,65,2,29,42501.24,0.04,0.00,N,O,1998-05-08,1998-07-04,1998-05-25,DELIVER IN PERSON        ,AIR       ,counts wake furiously special instruc
49698,1656,39,1,18,28037.70,0.09,0.01,N,O,1998-01-29,1998-01-30,1998-02-24,DELIVER IN PERSON        ,AIR       ,sly ironic sheaves. requests a
49828,1573,54,2,18,26542.26,0.00,0.01,N,O,1995-12-17,1995-10-03,1995-12-20,DELIVER IN PERSON        ,AIR       ,ns. quickly ironic id
49921,932,67,7,1,1832.93,0.01,0.08,R,F,1995-04-29,1995-04-24,1995-05-08,DELIVER IN PERSON        ,AIR       ,p; quickly pending deposits among th
49922,1486,26,1,24,33299.52,0.06,0.04,A,F,1994-10-24,1994-10-06,1994-11-23,DELIVER IN PERSON        ,AIR       ,ly excuses. expre
49927,148,49,2,24,25155.36,0.10,0.08,R,F,1992-08-06,1992-09-06,1992-08-10,DELIVER IN PERSON        ,AIR       ,among the slyly bold theodolites ha
50020,305,34,3,30,36159.00,0.09,0.08,N,O,1996-10-04,1996-07-14,1996-10-28,DELIVER IN PERSON        ,AIR       ,"hins. bold, reg"
50114,961,96,5,11,20481.56,0.06,0.02,N,O,1997-03-18,1997-01-24,1997-04-05,DELIVER IN PERSON        ,AIR       ,ly special t
50176,868,68,4,4,7075.44,0.10,0.06,R,F,1993-03-31,1993-04-14,1993-04-23,DELIVER IN PERSON        ,AIR       ,uriously. blithel
50179,1451,91,3,18,24344.10,0.05,0.05,N,O,1998-04-23,1998-06-08,1998-04-24,DELIVER IN PERSON        ,AIR       ,le carefully final d
50181,71,47,5,13,12623.91,0.07,0.03,R,F,1992-09-05,1992-07-11,1992-09-27,DELIVER IN PERSON        ,AIR       ,ly furiously ironic accounts
50275,849,83,2,13,22747.92,0.07,0.01,A,F,1995-04-04,1995-01-11,1995-04-15,DELIVER IN PERSON        ,AIR       ,lly even theodolite
50277,1256,57,1,24,27774.00,0.03,0.07,R,F,1995-01-01,1995-01-19,1995-01-12,DELIVER IN PERSON        ,AIR       ,usly unusual
50307,1895,25,1,15,26953.35,0.03,0.05,R,F,1993-12-24,1993-12-27,1994-01-03,DELIVER IN PERSON        ,AIR       ,phins sleep blithely reg
50336,1462,2,2,23,31359.58,0.00,0.08,A,F,1994-11-29,1994-12-29,1994-12-29,DELIVER IN PERSON        ,AIR       ,ironic pinto beans cajole 
50340,1220,21,3,12,13454.64,0.05,0.06,N,O,1997-04-07,1997-03-06,1997-04-13,DELIVER IN PERSON        ,AIR       ,uriously bold
50369,2000,89,5,9,8118.00,0.02,0.02,N,O,1998-02-16,1998-04-30,1998-03-04,DELIVER IN PERSON        ,AIR       ,ven requests. unusual instr
50468,11,37,2,8,7288.08,0.03,0.03,R,F,1992-02-22,1992-04-10,1992-03-20,DELIVER IN PERSON        ,AIR       ,al ideas. deposits above the
50561,1865,66,1,9,15901.74,0.10,0.00,N,O,1998-08-24,1998-08-04,1998-09-22,DELIVER IN PERSON        ,AIR       ,r requests. blithely special theodol
50694,568,99,4,8,11748.48,0.00,0.04,N,O,1996-12-11,1996-10-18,1996-12-19,DELIVER IN PERSON        ,AIR       ,jole about the blithely regular depend
50725,996,97,2,24,45527.76,0.05,0.00,R,F,1994-02-27,1994-01-15,1994-03-14,DELIVER IN PERSON        ,AIR       ,quickly final instructions 
50790,257,12,1,22,25459.50,0.06,0.02,N,O,1995-10-02,1995-10-12,1995-10-25,DELIVER IN PERSON        ,AIR       ,uternes across the express 
50852,558,89,4,6,8751.30,0.10,0.07,N,O,1995-07-27,1995-08-02,1995-07-28,DELIVER IN PERSON        ,AIR       ,g about the regular platelets. regular f
50982,299,100,2,12,14391.48,0.08,0.07,R,F,1992-04-27,1992-06-17,1992-05-05,DELIVER IN PERSON        ,AIR       ,yly bold requests wake quickly. furious
51014,1617,100,5,12,18223.32,0.08,0.01,N,O,1996-09-25,1996-09-10,1996-10-11,DELIVER IN PERSON        ,AIR       ,g to the bold asymptotes slee
51041,1185,22,2,15,16292.70,0.07,0.02,R,F,1993-08-05,1993-09-15,1993-08-22,DELIVER IN PERSON        ,AIR       ,lithely among the furiously pending ins
51107,1589,90,2,30,44717.40,0.01,0.02,A,F,1992-12-13,1992-12-09,1993-01-08,DELIVER IN PERSON        ,AIR       ,rns. furious
51138,1680,4,1,4,6326.72,0.05,0.04,N,O,1997-10-20,1997-10-19,1997-10-29,DELIVER IN PERSON        ,AIR       ,furiously special instructions. fu
51234,1471,89,3,22,30194.34,0.03,0.03,R,F,1994-03-15,1994-01-15,1994-04-06,DELIVER IN PERSON        ,AIR       ,he ironic requests haggle quickly
51271,1926,59,3,3,5483.76,0.04,0.00,R,F,1994-01-17,1994-01-23,1994-01-27,DELIVER IN PERSON        ,AIR       ,fluffily furiously pen
51300,1637,61,1,1,1538.63,0.01,0.05,N,O,1995-11-24,1995-11-24,1995-12-21,DELIVER IN PERSON        ,AIR       ,blithe orbits. slyly ironic at
51429,1380,19,4,4,5125.52,0.06,0.03,N,O,1998-07-12,1998-06-26,1998-08-05,DELIVER IN PERSON        ,AIR       ,ely slyly regular deposits. caref
51491,885,85,2,7,12501.16,0.03,0.08,N,O,1998-03-22,1998-03-17,1998-03-30,DELIVER IN PERSON        ,AIR       ,he carefully silent accounts nod final de
51493,673,67,3,16,25178.72,0.00,0.06,N,O,1995-10-13,1995-09-03,1995-10-22,DELIVER IN PERSON        ,AIR       ,sits above the fluffily 
51558,634,35,3,3,4603.89,0.08,0.01,R,F,1993-04-21,1993-06-25,1993-05-08,DELIVER IN PERSON        ,AIR       ,ly after the fluffily unusual theodol
51585,677,9,4,6,9466.02,0.08,0.06,N,O,1996-08-18,1996-06-23,1996-09-04,DELIVER IN PERSON        ,AIR       ,ickly. furiously ex
51649,17,93,4,14,12838.14,0.09,0.03,N,O,1997-03-04,1996-12-20,1997-04-02,DELIVER IN PERSON        ,AIR       ,kly bold asymptotes cajole
51650,1725,52,1,28,45548.16,0.07,0.01,N,O,1995-08-16,1995-07-15,1995-08-23,DELIVER IN PERSON        ,AIR       ,ccounts detect. regula
51655,1219,31,1,26,29125.46,0.03,0.04,A,F,1993-11-27,1993-11-13,1993-12-03,DELIVER IN PERSON        ,AIR       ,": unusual, express deposits wake q"
51682,265,93,3,24,27966.24,0.03,0.06,R,F,1993-08-07,1993-06-14,1993-08-23,DELIVER IN PERSON        ,AIR       , quiet dolphins! fluffily even pinto 
51684,1214,15,2,13,14497.73,0.02,0.02,A,F,1993-12-11,1994-02-13,1993-12-17,DELIVER IN PERSON        ,AIR       ,the requests.
