integer-1,integer-1,integer-1,integer-1,decimal-1,decimal-1,decimal-1,decimal-1,varchar-4,varchar-4,date-1,date-1,date-1,varchar-28,varchar-12,varchar-48
1302,27745,3,1,19.00,22862.70,0.07,0.04,R,F,1993-10-31,1993-12-14,1993-11-20,DELIVER IN PERSON        ,AIR       ,haggle carefull
1302,40930,3,2,1.00,1203.30,0.09,0.03,N,O,1998-07-08,1998-08-19,1998-07-13,DELIVER IN PERSON        ,AIR       , ironic foxes
1312,30144,13,4,23.00,27906.13,0.00,0.01,N,O,1995-10-22,1995-10-25,1995-11-03,DELIVER IN PERSON        ,AIR       ,ilent requests wake quickly across the fluf
1324,45220,25,1,25.00,30633.00,0.04,0.07,N,O,1997-05-25,1997-07-17,1997-06-21,DELIVER IN PERSON        ,AIR       ,"lly final packages. even, regular idea"
1326,28672,27,5,4.00,4909.28,0.03,0.06,N,O,1996-04-07,1996-01-18,1996-05-04,DELIVER IN PERSON        ,AIR       ,e quickly even asym
1329,46468,68,5,18.00,22145.76,0.09,0.00,R,F,1995-05-05,1995-02-27,1995-05-21,DELIVER IN PERSON        ,AIR       ,haggle slyly even 
1331,31942,70,1,6.00,7393.98,0.00,0.04,N,O,1997-02-14,1997-01-17,1997-03-05,DELIVER IN PERSON        ,AIR       ,und the asymptotes. gifts sl
1343,36001,82,4,3.00,3733.02,0.06,0.08,R,F,1995-05-01,1995-05-12,1995-05-08,DELIVER IN PERSON        ,AIR       ,usly regular platelets
1344,45187,45,4,7.00,8717.38,0.08,0.05,R,F,1994-01-09,1993-12-27,1994-01-14,DELIVER IN PERSON        ,AIR       , the slyly un
1347,27489,86,1,19.00,23718.46,0.07,0.03,N,O,1996-11-26,1996-11-07,1996-11-30,DELIVER IN PERSON        ,AIR       ,silent accounts ab
1348,46883,25,1,7.00,8745.38,0.10,0.04,N,O,1997-06-14,1997-07-14,1997-07-07,DELIVER IN PERSON        ,AIR       ,lly even foxes according
1349,33061,64,2,25.00,31258.50,0.03,0.08,N,O,1995-10-19,1995-10-11,1995-10-30,DELIVER IN PERSON        ,AIR       ,accounts cajole bl
1351,29058,90,5,20.00,25047.00,0.09,0.07,R,F,1993-02-10,1993-03-28,1993-02-12,DELIVER IN PERSON        ,AIR       ,riously fl
1352,31493,67,1,22.00,27573.70,0.07,0.00,A,F,1994-12-03,1994-11-29,1994-12-18,DELIVER IN PERSON        ,AIR       ,"the regular, careful inst"
1353,29025,92,1,9.00,11289.15,0.08,0.01,A,F,1994-09-13,1994-08-21,1994-09-27,DELIVER IN PERSON        ,AIR       ,lyly. furiously ironic dinos wake quickl
1357,45990,34,3,22.00,27683.70,0.01,0.01,R,F,1994-09-23,1994-11-19,1994-10-05,DELIVER IN PERSON        ,AIR       , bold asymptotes cajole dogg
1364,27971,41,4,25.00,31634.00,0.06,0.02,N,O,1997-02-16,1997-01-30,1997-03-12,DELIVER IN PERSON        ,AIR       , ironic account
1366,40161,43,4,17.00,21545.12,0.04,0.05,N,O,1997-11-05,1997-09-19,1997-11-26,DELIVER IN PERSON        ,AIR       ,al ideas about the final packages
1368,39591,83,2,30.00,38080.80,0.09,0.04,N,O,1997-05-06,1997-06-06,1997-05-13,DELIVER IN PERSON        ,AIR       ,es: blithely even fo
1380,44162,95,1,20.00,25627.60,0.03,0.06,R,F,1993-06-18,1993-05-01,1993-06-20,DELIVER IN PERSON        ,AIR       ,ters haggle quickly across
1394,35456,33,2,28.00,36270.92,0.03,0.07,A,F,1992-12-13,1993-01-22,1993-01-11,DELIVER IN PERSON        ,AIR       ,sts cajole blit
1399,40934,14,4,29.00,37711.31,0.10,0.03,N,O,1995-11-22,1996-01-06,1995-12-08,DELIVER IN PERSON        ,AIR       ,ronic forges according to the furiously iro
1399,45223,76,1,1.00,1300.39,0.09,0.04,N,O,1996-12-27,1996-12-02,1997-01-08,DELIVER IN PERSON        ,AIR       ,courts wake slyly. even accounts 
1401,37318,2,2,18.00,23443.20,0.04,0.03,A,F,1993-07-19,1993-05-23,1993-07-24,DELIVER IN PERSON        ,AIR       ,riously express ideas cajole. daringly 
1403,45504,43,4,14.00,18261.60,0.05,0.00,R,F,1993-01-05,1992-11-19,1993-01-24,DELIVER IN PERSON        ,AIR       ,ggle furious
1406,48320,24,3,9.00,11766.60,0.05,0.00,N,O,1996-01-25,1996-01-15,1996-02-11,DELIVER IN PERSON        ,AIR       ,the bold accounts sublate slyly a
1410,39808,11,7,23.00,30162.43,0.03,0.02,A,F,1992-11-14,1992-10-23,1992-11-24,DELIVER IN PERSON        ,AIR       ,onic accounts sleep 
1413,29316,31,5,1.00,1314.41,0.09,0.00,N,O,1997-06-13,1997-07-26,1997-06-24,DELIVER IN PERSON        ,AIR       ,hely even ideas. slyly special pinto beans 
1414,34113,32,1,8.00,10523.28,0.02,0.06,N,O,1998-04-13,1998-05-14,1998-04-29,DELIVER IN PERSON        ,AIR       ,ans nag special accounts. blithely ir
1417,28705,57,6,26.00,34278.66,0.08,0.00,N,O,1998-01-18,1998-03-21,1998-02-05,DELIVER IN PERSON        ,AIR       ,"uctions sleep slyly. bold, silent"
1420,26147,21,5,19.00,25106.98,0.00,0.06,N,O,1995-06-22,1995-05-26,1995-07-04,DELIVER IN PERSON        ,AIR       ,ke carefully 
1421,34694,39,1,5.00,6612.10,0.08,0.02,N,O,1995-08-17,1995-07-24,1995-09-04,DELIVER IN PERSON        ,AIR       ,quickly final requests affix furiously 
1422,37538,1,3,15.00,19851.30,0.05,0.01,N,O,1997-10-15,1997-07-21,1997-11-14,DELIVER IN PERSON        ,AIR       ,onic pinto beans. regular deposits hagg
1425,38598,43,1,19.00,25201.98,0.09,0.04,A,F,1994-08-29,1994-09-16,1994-09-11,DELIVER IN PERSON        ,AIR       , accounts use. furiously pending
1426,35942,66,7,9.00,11946.78,0.05,0.06,N,O,1997-12-16,1997-10-28,1998-01-05,DELIVER IN PERSON        ,AIR       , cajole. depende
1438,42306,56,2,9.00,12054.87,0.07,0.01,A,F,1992-10-11,1992-10-18,1992-10-29,DELIVER IN PERSON        ,AIR       ,uses. deposits de
1444,47366,84,1,20.00,26908.80,0.03,0.01,A,F,1993-05-18,1993-04-16,1993-06-09,DELIVER IN PERSON        ,AIR       ,tructions mold slyly along the slyly even
1446,36033,86,1,4.00,5389.76,0.09,0.01,A,F,1995-03-11,1995-02-25,1995-03-19,DELIVER IN PERSON        ,AIR       ,lyly fluffy instructions nag furio
1449,42466,28,1,28.00,37812.32,0.09,0.03,A,F,1994-05-26,1994-05-31,1994-06-21,DELIVER IN PERSON        ,AIR       ,r foxes are carefully; final 
1451,50179,91,3,18.00,24344.10,0.05,0.05,N,O,1998-04-23,1998-06-08,1998-04-24,DELIVER IN PERSON        ,AIR       ,le carefully final d
1452,26404,53,7,9.00,12181.05,0.10,0.03,N,O,1997-01-10,1997-03-18,1997-02-02,DELIVER IN PERSON        ,AIR       ,nal accounts beli
1453,31814,54,1,22.00,29797.90,0.09,0.07,N,O,1997-09-03,1997-10-29,1997-09-20,DELIVER IN PERSON        ,AIR       ,"final, pending foxes solve carefully specia"
1454,31393,55,2,30.00,40663.50,0.01,0.01,A,F,1992-07-20,1992-08-07,1992-08-18,DELIVER IN PERSON        ,AIR       ,cording to the ironic accounts; fluff
1459,48453,38,1,1.00,1360.45,0.03,0.00,R,F,1994-11-08,1994-09-04,1994-11-22,DELIVER IN PERSON        ,AIR       ,hin accounts cajole slowly. regularly
1462,50336,2,2,23.00,31359.58,0.00,0.08,A,F,1994-11-29,1994-12-29,1994-12-29,DELIVER IN PERSON        ,AIR       ,ironic pinto beans cajole 
1463,38496,42,7,29.00,39569.34,0.02,0.04,R,F,1993-03-27,1993-03-23,1993-04-02,DELIVER IN PERSON        ,AIR       , pinto beans sleep blithely. furiously bold
1468,29280,47,1,2.00,2738.92,0.01,0.00,A,F,1992-04-05,1992-06-10,1992-05-04,DELIVER IN PERSON        ,AIR       ,unts. pains nod furiously. 
1469,37986,70,1,21.00,28779.66,0.02,0.02,R,F,1992-04-08,1992-04-08,1992-04-22,DELIVER IN PERSON        ,AIR       , the slyly regular braids. deposits
1471,51234,89,3,22.00,30194.34,0.03,0.03,R,F,1994-03-15,1994-01-15,1994-04-06,DELIVER IN PERSON        ,AIR       ,he ironic requests haggle quickly
1475,42531,93,7,8.00,11011.76,0.08,0.05,N,O,1996-08-31,1996-07-05,1996-09-17,DELIVER IN PERSON        ,AIR       ,usily even 
1475,45380,93,4,14.00,19270.58,0.05,0.08,A,F,1994-05-28,1994-07-09,1994-06-21,DELIVER IN PERSON        ,AIR       ,ully ironic theodolite
1476,38947,55,4,5.00,6887.35,0.04,0.07,R,F,1995-02-26,1995-01-23,1995-03-14,DELIVER IN PERSON        ,AIR       ,g to the bold pinto beans hinder sly
1482,26723,22,4,10.00,13834.80,0.06,0.03,N,F,1995-06-10,1995-05-30,1995-06-26,DELIVER IN PERSON        ,AIR       ,r packages. deposits against the q
1486,49922,26,1,24.00,33299.52,0.06,0.04,A,F,1994-10-24,1994-10-06,1994-11-23,DELIVER IN PERSON        ,AIR       ,ly excuses. expre
1498,39683,77,5,24.00,33587.76,0.09,0.02,N,O,1995-09-08,1995-10-05,1995-09-26,DELIVER IN PERSON        ,AIR       ,ackages slee
1501,46913,22,1,18.00,25245.00,0.03,0.08,N,O,1998-05-01,1998-04-09,1998-05-28,DELIVER IN PERSON        ,AIR       ,osits wake slyly. furiously pending
1503,43875,44,3,27.00,37921.50,0.05,0.04,N,O,1996-03-05,1996-03-03,1996-04-01,DELIVER IN PERSON        ,AIR       ,manent deposits. 
1510,35168,31,2,15.00,21172.65,0.06,0.00,N,O,1998-09-20,1998-10-11,1998-10-13,DELIVER IN PERSON        ,AIR       ,ing instructions. quickly reg
1515,29638,96,1,12.00,16998.12,0.06,0.05,N,O,1995-11-23,1996-01-14,1995-12-22,DELIVER IN PERSON        ,AIR       ,"onic, unusual multipliers use w"
1515,42403,96,6,12.00,16998.12,0.06,0.00,R,F,1994-08-27,1994-08-29,1994-09-25,DELIVER IN PERSON        ,AIR       ,"al sheaves. ironic, special pinto b"
1527,43367,48,3,14.00,19999.28,0.05,0.08,A,F,1993-07-04,1993-04-11,1993-07-23,DELIVER IN PERSON        ,AIR       ,"lyly furious requests. pending, regula"
1536,44576,37,5,19.00,27313.07,0.08,0.01,R,F,1995-04-19,1995-03-21,1995-05-13,DELIVER IN PERSON        ,AIR       ,c accounts. enticingly final a
1539,41954,20,3,9.00,12964.77,0.10,0.00,N,O,1996-07-14,1996-07-30,1996-08-12,DELIVER IN PERSON        ,AIR       , nag fluffily along the fluffily bo
1544,33441,45,2,15.00,21683.10,0.06,0.06,N,O,1997-06-24,1997-04-23,1997-07-09,DELIVER IN PERSON        ,AIR       ,al packages ought to cajole unusua
1545,41031,86,3,17.00,24591.18,0.06,0.05,N,O,1996-04-26,1996-05-22,1996-05-12,DELIVER IN PERSON        ,AIR       ,s. furiously even foxe
1548,26822,89,3,9.00,13045.86,0.05,0.08,R,F,1994-06-10,1994-07-03,1994-07-07,DELIVER IN PERSON        ,AIR       ,he pending accounts. regu
1549,44289,50,1,19.00,27560.26,0.06,0.05,N,O,1996-08-27,1996-10-23,1996-09-04,DELIVER IN PERSON        ,AIR       ,cial packages haggle furiously
1563,38915,84,2,22.00,32220.32,0.00,0.05,R,F,1994-10-09,1994-11-14,1994-10-26,DELIVER IN PERSON        ,AIR       , express reques
1564,49696,65,2,29.00,42501.24,0.04,0.00,N,O,1998-05-08,1998-07-04,1998-05-25,DELIVER IN PERSON        ,AIR       ,counts wake furiously special instruc
1567,34438,8,1,15.00,22028.40,0.01,0.06,R,F,1993-12-28,1994-02-01,1994-01-12,DELIVER IN PERSON        ,AIR       ,sly regular requests ar
1571,30532,72,3,2.00,2945.14,0.08,0.01,N,O,1996-03-02,1996-02-21,1996-03-26,DELIVER IN PERSON        ,AIR       ,h slyly daring requests. stealthily 
1571,37441,12,2,30.00,44177.10,0.03,0.00,R,F,1994-03-15,1994-04-26,1994-04-10,DELIVER IN PERSON        ,AIR       ,doubt. carefu
1571,48551,92,1,23.00,33869.11,0.09,0.04,A,F,1993-04-08,1993-05-08,1993-04-15,DELIVER IN PERSON        ,AIR       ,eas. carefully pending theodolites nag flu
1573,49828,54,2,18.00,26542.26,0.00,0.01,N,O,1995-12-17,1995-10-03,1995-12-20,DELIVER IN PERSON        ,AIR       ,ns. quickly ironic id
1576,41894,77,1,27.00,39894.39,0.07,0.07,N,O,1998-09-25,1998-09-19,1998-10-17,DELIVER IN PERSON        ,AIR       ,carefully accounts. furiously unusual req
1577,35363,58,1,3.00,4435.71,0.05,0.07,N,O,1997-03-15,1997-01-24,1997-03-16,DELIVER IN PERSON        ,AIR       ,ites mold slyly. fluffily 
1577,48674,78,4,1.00,1478.57,0.09,0.04,N,O,1996-04-04,1996-03-16,1996-05-04,DELIVER IN PERSON        ,AIR       ,he slyly regular platelets? caref
1581,46725,62,2,21.00,31134.18,0.06,0.07,A,F,1993-11-04,1993-12-14,1993-11-07,DELIVER IN PERSON        ,AIR       ,ajole furiously among the quickly expr
1582,37283,3,3,30.00,44507.40,0.05,0.03,N,O,1996-12-27,1996-11-21,1997-01-17,DELIVER IN PERSON        ,AIR       , foxes. carefully special pinto b
1585,45447,66,4,19.00,28245.02,0.07,0.06,A,F,1992-03-15,1992-03-11,1992-04-11,DELIVER IN PERSON        ,AIR       ,the quickly regular requests sle
1586,41638,7,2,28.00,41652.24,0.09,0.06,R,F,1993-09-02,1993-07-28,1993-09-17,DELIVER IN PERSON        ,AIR       ,cial dependenc
1589,51107,90,2,30.00,44717.40,0.01,0.02,A,F,1992-12-13,1992-12-09,1993-01-08,DELIVER IN PERSON        ,AIR       ,rns. furious
1594,32453,15,3,14.00,20938.26,0.04,0.07,N,O,1997-10-02,1997-09-09,1997-10-15,DELIVER IN PERSON        ,AIR       ,t carefully furious
1596,28646,97,4,14.00,20966.26,0.02,0.07,N,O,1997-07-26,1997-07-30,1997-08-01,DELIVER IN PERSON        ,AIR       ,sts. quickly busy ideas sl
1600,42631,21,3,11.00,16517.60,0.10,0.04,A,F,1994-08-28,1994-06-16,1994-09-22,DELIVER IN PERSON        ,AIR       ,ites about the slyly regular requests boos
1611,27844,35,3,26.00,39327.86,0.07,0.01,N,O,1995-08-03,1995-08-03,1995-08-15,DELIVER IN PERSON        ,AIR       ,ven courts affix slyly about the fu
1613,31459,55,4,27.00,40894.47,0.04,0.01,N,O,1998-02-04,1998-01-11,1998-02-23,DELIVER IN PERSON        ,AIR       , quickly final packages. blithely regular
1617,51014,100,5,12.00,18223.32,0.08,0.01,N,O,1996-09-25,1996-09-10,1996-10-11,DELIVER IN PERSON        ,AIR       ,g to the bold asymptotes slee
1632,40965,15,4,22.00,33739.86,0.10,0.05,R,F,1995-02-12,1995-01-16,1995-02-19,DELIVER IN PERSON        ,AIR       ,ironic ideas boost s
1637,51300,61,1,1.00,1538.63,0.01,0.05,N,O,1995-11-24,1995-11-24,1995-12-21,DELIVER IN PERSON        ,AIR       ,blithe orbits. slyly ironic at
1646,39303,47,2,26.00,40238.64,0.10,0.08,N,O,1998-08-14,1998-07-30,1998-09-07,DELIVER IN PERSON        ,AIR       ,quickly regular accounts-- blithely exp
1648,41862,90,6,22.00,34092.08,0.02,0.00,N,O,1997-03-10,1997-04-08,1997-04-09,DELIVER IN PERSON        ,AIR       ,tructions. express requ
1650,48448,92,5,19.00,29481.35,0.06,0.02,R,F,1993-01-30,1993-02-12,1993-02-17,DELIVER IN PERSON        ,AIR       ,"nic, regular packages. final requests"
1656,49698,39,1,18.00,28037.70,0.09,0.01,N,O,1998-01-29,1998-01-30,1998-02-24,DELIVER IN PERSON        ,AIR       ,sly ironic sheaves. requests a
1661,40577,85,3,4.00,6250.64,0.07,0.07,N,O,1998-03-25,1998-02-19,1998-04-24,DELIVER IN PERSON        ,AIR       ,its. requests after the caref
1673,39015,74,3,16.00,25194.72,0.08,0.08,R,F,1995-03-05,1995-02-14,1995-03-18,DELIVER IN PERSON        ,AIR       ,ep carefully beh
1677,28932,1,3,2.00,3157.34,0.09,0.06,A,F,1993-09-10,1993-08-23,1993-10-05,DELIVER IN PERSON        ,AIR       ,ly. slyly regular theodolites alongside of 
1678,26017,79,1,6.00,9478.02,0.01,0.02,N,O,1998-08-30,1998-07-20,1998-09-18,DELIVER IN PERSON        ,AIR       , carefully iro
1680,51138,4,1,4.00,6326.72,0.05,0.04,N,O,1997-10-20,1997-10-19,1997-10-29,DELIVER IN PERSON        ,AIR       ,furiously special instructions. fu
1694,30565,95,3,30.00,47870.70,0.06,0.04,N,O,1995-08-29,1995-10-10,1995-09-18,DELIVER IN PERSON        ,AIR       ,ven asymptotes along the pendi
1696,32869,97,2,21.00,33551.49,0.02,0.07,A,F,1994-07-23,1994-06-18,1994-08-17,DELIVER IN PERSON        ,AIR       ,the regular accounts. qui
1697,41248,39,4,26.00,41565.94,0.08,0.06,N,O,1998-04-05,1998-04-28,1998-04-15,DELIVER IN PERSON        ,AIR       , slyly along the furiously 
1699,33283,23,2,30.00,48020.70,0.08,0.04,A,F,1993-04-28,1993-05-14,1993-05-10,DELIVER IN PERSON        ,AIR       ,ages nag furiously qu
1701,29254,86,5,19.00,30451.30,0.01,0.06,N,O,1997-12-27,1997-11-25,1998-01-13,DELIVER IN PERSON        ,AIR       , boost blithely among the slyly fina
1701,34721,28,5,18.00,28848.60,0.03,0.02,A,F,1993-12-31,1994-01-13,1994-01-30,DELIVER IN PERSON        ,AIR       ,s haggle furiously. silent
1716,27364,59,5,20.00,32354.20,0.03,0.05,N,O,1995-08-25,1995-07-27,1995-09-03,DELIVER IN PERSON        ,AIR       ,osely express deposits. fluff
1719,39139,62,2,9.00,14586.39,0.01,0.01,R,F,1993-12-12,1993-12-26,1993-12-20,DELIVER IN PERSON        ,AIR       ,silent requests. regular instructi
1728,32388,13,4,17.00,27705.24,0.07,0.01,N,O,1996-07-10,1996-05-22,1996-08-09,DELIVER IN PERSON        ,AIR       ,ar theodolites print a
1730,47618,15,3,27.00,44056.71,0.06,0.00,N,O,1996-09-28,1996-11-13,1996-10-19,DELIVER IN PERSON        ,AIR       ,he quickly ironic foxes nod after the
1735,35971,62,5,30.00,49101.90,0.01,0.03,N,O,1997-04-04,1997-03-28,1997-04-27,DELIVER IN PERSON        ,AIR       ,ly final foxes breach carefully ac
1738,38470,39,1,21.00,34434.33,0.08,0.01,A,F,1993-10-21,1993-08-20,1993-11-03,DELIVER IN PERSON        ,AIR       ,ost. ironic frets
1745,26053,30,5,16.00,26347.84,0.05,0.01,A,F,1992-01-30,1992-04-11,1992-02-25,DELIVER IN PERSON        ,AIR       , carefully regular account
1745,36704,46,6,19.00,31288.06,0.06,0.01,N,O,1995-10-02,1995-09-09,1995-10-27,DELIVER IN PERSON        ,AIR       ,o the carefully ironic excuses nag flu
1750,29728,51,1,26.00,42945.50,0.00,0.03,N,O,1998-08-01,1998-07-29,1998-08-17,DELIVER IN PERSON        ,AIR       ,blithely quickly regular dep
1750,44996,93,4,30.00,49552.50,0.05,0.04,N,O,1997-01-13,1996-11-23,1997-02-02,DELIVER IN PERSON        ,AIR       ,regular foxes. accounts through 
1758,38720,59,1,21.00,34854.75,0.08,0.05,N,O,1998-05-11,1998-05-28,1998-05-25,DELIVER IN PERSON        ,AIR       ,ses under the carefully express excuses b
1760,45441,45,1,17.00,28249.92,0.01,0.06,N,O,1998-01-07,1997-11-21,1998-01-12,DELIVER IN PERSON        ,AIR       , foxes. quickly pending acc
1763,43296,48,1,22.00,36624.72,0.04,0.01,A,F,1992-04-02,1992-04-21,1992-04-11,DELIVER IN PERSON        ,AIR       ,sts use slyly carefu
1769,40452,54,4,13.00,21719.88,0.06,0.07,N,O,1997-11-14,1997-11-19,1997-11-18,DELIVER IN PERSON        ,AIR       ,oss the slyly special courts use 
1776,41891,77,5,3.00,5033.31,0.00,0.02,N,O,1995-09-15,1995-08-08,1995-10-05,DELIVER IN PERSON        ,AIR       ,o beans. furiously express reques
1778,47463,5,4,29.00,48713.33,0.06,0.08,N,O,1998-05-10,1998-03-23,1998-05-25,DELIVER IN PERSON        ,AIR       ,silently ir
1791,46432,34,2,19.00,32163.01,0.04,0.06,R,F,1994-08-03,1994-06-23,1994-08-22,DELIVER IN PERSON        ,AIR       ,uests use carefully sly
1795,47874,22,2,25.00,42419.75,0.00,0.01,N,O,1998-06-15,1998-06-14,1998-07-13,DELIVER IN PERSON        ,AIR       ,ependencies. regular packages 
1796,47621,81,2,2.00,3395.58,0.07,0.07,A,F,1994-11-03,1994-08-25,1994-11-04,DELIVER IN PERSON        ,AIR       , final foxes. 
1800,31555,1,2,18.00,30632.40,0.01,0.02,A,F,1992-01-11,1992-03-30,1992-01-26,DELIVER IN PERSON        ,AIR       ,g the fluffily even pinto bean
1802,38597,89,1,11.00,18741.80,0.09,0.06,R,F,1992-04-11,1992-03-12,1992-04-28,DELIVER IN PERSON        ,AIR       ,hely regular pinto beans s
1802,48866,32,1,16.00,27260.80,0.02,0.04,R,F,1992-10-05,1992-09-14,1992-10-22,DELIVER IN PERSON        ,AIR       ,"s. final, express requests a"
1804,26144,48,6,6.00,10234.80,0.10,0.04,N,O,1996-01-18,1995-12-18,1996-01-29,DELIVER IN PERSON        ,AIR       ,slyly final 
1808,38912,9,6,30.00,51294.00,0.02,0.05,A,F,1993-01-20,1992-12-11,1993-01-24,DELIVER IN PERSON        ,AIR       ,s use slyly slyly even instructio
1809,37377,53,7,20.00,34216.00,0.07,0.08,R,F,1992-05-02,1992-03-05,1992-05-20,DELIVER IN PERSON        ,AIR       , among the ir
1816,37765,17,6,22.00,37791.82,0.00,0.00,R,F,1993-03-19,1993-01-21,1993-04-08,DELIVER IN PERSON        ,AIR       , instructions slee
1819,27589,63,3,12.00,20649.72,0.09,0.01,N,O,1995-10-08,1995-10-20,1995-10-24,DELIVER IN PERSON        ,AIR       ,sts affix furiously bold foxes. 
1822,25957,23,3,29.00,49990.78,0.09,0.00,N,O,1996-09-07,1996-09-06,1996-09-08,DELIVER IN PERSON        ,AIR       ,hely special sentiments are fluffi
1826,42528,56,4,27.00,46651.14,0.06,0.03,A,F,1993-05-28,1993-05-01,1993-06-12,DELIVER IN PERSON        ,AIR       ,haggle furiou
1830,26566,31,3,27.00,46759.41,0.03,0.01,N,O,1995-12-27,1996-01-29,1996-01-03,DELIVER IN PERSON        ,AIR       ,sts. carefull
1836,33092,66,5,2.00,3475.66,0.07,0.02,N,O,1997-04-27,1997-05-11,1997-05-25,DELIVER IN PERSON        ,AIR       , even Tiresias. bra
1837,49092,81,7,9.00,15649.47,0.02,0.08,N,O,1998-01-18,1998-01-23,1998-02-16,DELIVER IN PERSON        ,AIR       ,eposits above the regular depend
1844,32742,74,4,11.00,19204.24,0.04,0.03,N,O,1998-09-02,1998-07-30,1998-09-09,DELIVER IN PERSON        ,AIR       ," carefully among the permanent, "
1844,41988,74,2,28.00,48883.52,0.10,0.05,A,F,1994-02-07,1994-04-02,1994-02-19,DELIVER IN PERSON        ,AIR       ,er the unusual
1849,26368,50,1,28.00,49023.52,0.07,0.00,A,F,1993-11-02,1993-09-27,1993-11-07,DELIVER IN PERSON        ,AIR       ,al packages was along the reg
1859,29314,60,1,20.00,35217.00,0.02,0.02,N,O,1996-04-29,1996-03-18,1996-05-28,DELIVER IN PERSON        ,AIR       ,ites integrate about the iro
1863,48064,64,1,30.00,52945.80,0.09,0.06,A,F,1993-08-18,1993-08-22,1993-08-29,DELIVER IN PERSON        ,AIR       ,iously carefull
1865,30689,52,2,4.00,7067.44,0.06,0.07,N,O,1996-10-31,1996-11-27,1996-11-21,DELIVER IN PERSON        ,AIR       ,players. fluffil
1865,50561,66,1,9.00,15901.74,0.10,0.00,N,O,1998-08-24,1998-08-04,1998-09-22,DELIVER IN PERSON        ,AIR       ,r requests. blithely special theodol
1866,37217,53,1,27.00,47732.22,0.09,0.05,N,O,1997-12-02,1997-10-20,1997-12-19,DELIVER IN PERSON        ,AIR       ,egrate. blithel
1866,43783,10,5,22.00,38892.92,0.00,0.00,N,O,1997-04-21,1997-03-07,1997-04-22,DELIVER IN PERSON        ,AIR       ,ronic packages a
1873,40741,60,2,22.00,39047.14,0.06,0.03,N,O,1998-04-02,1998-05-02,1998-05-01,DELIVER IN PERSON        ,AIR       ,rate carefully. quickly unu
1877,27335,64,3,3.00,5336.61,0.07,0.01,A,F,1994-01-28,1994-01-14,1994-02-10,DELIVER IN PERSON        ,AIR       ,quests nag. fluffily even i
1885,34535,29,2,23.00,41098.24,0.05,0.00,A,F,1993-11-17,1993-09-14,1993-11-30,DELIVER IN PERSON        ,AIR       ,ly regular deposits wake according 
1890,48390,77,2,7.00,12543.23,0.03,0.07,R,F,1993-08-12,1993-09-10,1993-08-31,DELIVER IN PERSON        ,AIR       ,ugouts according to the theodolit
1895,50307,25,1,15.00,26953.35,0.03,0.05,R,F,1993-12-24,1993-12-27,1994-01-03,DELIVER IN PERSON        ,AIR       ,phins sleep blithely reg
1898,38659,28,1,27.00,48597.03,0.09,0.07,R,F,1993-06-14,1993-05-23,1993-06-30,DELIVER IN PERSON        ,AIR       ,carefully across the frays. foxes hagg
1898,41793,99,3,23.00,41397.47,0.08,0.02,A,F,1994-07-30,1994-08-06,1994-08-09,DELIVER IN PERSON        ,AIR       ,foxes sleep furiously.
1902,27109,35,2,21.00,37881.90,0.07,0.08,A,F,1992-02-13,1992-03-19,1992-02-23,DELIVER IN PERSON        ,AIR       ,cial packages among the furiously 
1904,49413,5,3,24.00,43341.60,0.03,0.08,N,O,1998-05-14,1998-06-25,1998-05-31,DELIVER IN PERSON        ,AIR       ,would engage furi
1906,48806,51,4,26.00,47005.40,0.09,0.02,N,O,1996-03-16,1996-05-07,1996-04-08,DELIVER IN PERSON        ,AIR       ,platelets. ironic instr
1907,28901,96,6,19.00,34369.10,0.02,0.05,A,F,1992-08-27,1992-07-29,1992-09-21,DELIVER IN PERSON        ,AIR       ,. slyly fluffy requests detect qui
1909,32419,54,1,14.00,25352.60,0.08,0.03,N,O,1997-05-18,1997-06-30,1997-06-02,DELIVER IN PERSON        ,AIR       ,eodolites. packages
1913,30598,46,3,28.00,50817.48,0.06,0.03,R,F,1993-12-19,1993-12-16,1994-01-16,DELIVER IN PERSON        ,AIR       ,"ular courts around the final, dogged depo"
1917,38340,62,3,14.00,25464.74,0.08,0.08,A,F,1994-02-15,1994-02-24,1994-03-11,DELIVER IN PERSON        ,AIR       ,he furiously regular deposits. inst
1920,38594,65,1,26.00,47369.92,0.05,0.07,A,F,1995-01-08,1995-02-17,1995-02-04,DELIVER IN PERSON        ,AIR       ,ts boost unusual pack
1924,32869,25,1,10.00,18259.20,0.02,0.04,R,F,1994-07-23,1994-05-12,1994-08-02,DELIVER IN PERSON        ,AIR       ,hily special pa
1926,51271,59,3,3.00,5483.76,0.04,0.00,R,F,1994-01-17,1994-01-23,1994-01-27,DELIVER IN PERSON        ,AIR       ,fluffily furiously pen
1934,38790,23,3,10.00,18359.30,0.05,0.01,N,O,1996-02-01,1996-03-30,1996-02-29,DELIVER IN PERSON        ,AIR       , blithely among the sl
1936,29603,37,1,25.00,45948.25,0.08,0.01,N,O,1998-11-09,1998-09-04,1998-11-27,DELIVER IN PERSON        ,AIR       ,l theodolites are with the caref
1941,34756,86,6,29.00,53445.26,0.10,0.04,N,O,1998-05-29,1998-06-04,1998-06-22,DELIVER IN PERSON        ,AIR       ,e furiously. pains sleep slyly am
1944,31591,77,5,12.00,22151.28,0.10,0.00,N,O,1998-03-07,1998-01-27,1998-03-24,DELIVER IN PERSON        ,AIR       ,according to the carefully bold foxes. 
